east,north,elevation,ice_thickness,record_time,label,type
500970.3636,5533922.141,1951.366943,22.45,04/05/2025 04:38:09 PM ,0_a,heli
500971.6554,5533918.584,1951.94397,22.11,04/05/2025 04:38:09 PM ,0_a,heli
500972.5169,5533914.359,1952.647949,22.45,04/05/2025 04:38:10 PM ,0_a,heli
500972.661,5533910.801,1953.333984,22.45,04/05/2025 04:38:10 PM ,0_a,heli
500971.9445,5533906.131,1954.21106,23.12,04/05/2025 04:38:10 PM ,0_a,heli
500970.8693,5533902.351,1954.619995,23.46,04/05/2025 04:38:11 PM ,0_a,heli
500969.0769,5533897.458,1955.20105,24.47,04/05/2025 04:38:11 PM ,0_a,heli
500967.1409,5533893.566,1955.665039,25.48,04/05/2025 04:38:12 PM ,0_a,heli
500964.9895,5533890.342,1956.072021,25.81,04/05/2025 04:38:12 PM ,0_a,heli
500962.623,5533887.228,1956.31604,26.48,04/05/2025 04:38:12 PM ,0_a,heli
500960.2565,5533884.003,1956.640015,26.82,04/05/2025 04:38:13 PM ,0_a,heli
500957.7465,5533880.667,1956.900024,27.49,04/05/2025 04:38:13 PM ,0_a,heli
500955.0931,5533877.331,1957.16394,28.5,04/05/2025 04:38:14 PM ,0_a,heli
500952.5831,5533874.107,1957.583008,29.84,04/05/2025 04:38:14 PM ,0_a,heli
500950.0013,5533870.882,1957.847046,30.52,04/05/2025 04:38:14 PM ,0_a,heli
500947.5631,5533867.546,1958.125977,31.86,04/05/2025 04:38:15 PM ,0_a,heli
500945.1965,5533864.21,1958.151001,32.87,04/05/2025 04:38:15 PM ,0_a,heli
500942.9018,5533860.763,1958.649048,33.88,04/05/2025 04:38:16 PM ,0_a,heli
500940.6787,5533857.316,1958.95105,34.55,04/05/2025 04:38:16 PM ,0_a,heli
500938.5274,5533853.869,1959.521973,34.55,04/05/2025 04:38:17 PM ,0_a,heli
500936.4479,5533850.088,1959.838989,34.88,04/05/2025 04:38:17 PM ,0_a,heli
500934.44,5533846.308,1960.057007,34.88,04/05/2025 04:38:17 PM ,0_a,heli
500932.5757,5533842.638,1960.515991,34.88,04/05/2025 04:38:18 PM ,0_a,heli
500930.9265,5533838.858,1960.962036,35.22,04/05/2025 04:38:18 PM ,0_a,heli
500929.4208,5533835.077,1961.505981,35.22,04/05/2025 04:38:19 PM ,0_a,heli
500928.0586,5533831.185,1961.79895,34.21,04/05/2025 04:38:19 PM ,0_a,heli
500926.9116,5533827.294,1962.172974,33.54,04/05/2025 04:38:19 PM ,0_a,heli
500925.8363,5533823.513,1962.727051,32.53,04/05/2025 04:38:20 PM ,0_a,heli
500924.6892,5533819.733,1963.426025,32.2,04/05/2025 04:38:20 PM ,0_a,heli
500923.6139,5533815.952,1964.050049,31.86,04/05/2025 04:38:21 PM ,0_a,heli
500922.5386,5533812.172,1964.395996,31.86,04/05/2025 04:38:21 PM ,0_a,heli
500921.3198,5533808.058,1964.962036,32.2,04/05/2025 04:38:21 PM ,0_a,heli
500919.7427,5533802.276,1965.725952,32.53,04/05/2025 04:38:22 PM ,0_a,heli
500918.5957,5533798.496,1966.402954,32.87,04/05/2025 04:38:22 PM ,0_a,heli
500917.2334,5533794.826,1966.771973,31.86,04/05/2025 04:38:22 PM ,0_a,heli
500915.7994,5533791.046,1967.322021,31.19,04/05/2025 04:38:22 PM ,0_a,heli
500915.2258,5533789.489,1967.312012,30.52,04/05/2025 04:38:23 PM ,0_a,heli
500913.5049,5533785.82,1967.939941,29.84,04/05/2025 04:38:23 PM ,0_a,heli
500911.1386,5533780.816,1968.272949,28.84,04/05/2025 04:38:23 PM ,0_a,heli
500909.2741,5533777.703,1968.508057,27.83,04/05/2025 04:38:23 PM ,0_a,heli
500906.3339,5533772.921,1968.96106,26.82,04/05/2025 04:38:24 PM ,0_a,heli
500903.2501,5533768.918,1969.269043,26.15,04/05/2025 04:38:24 PM ,0_a,heli
500900.0227,5533765.36,1969.156982,25.48,04/05/2025 04:38:24 PM ,0_a,heli
500897.5125,5533762.802,1969.435059,24.8,04/05/2025 04:38:25 PM ,0_a,heli
500893.783,5533759.355,1969.245972,24.47,04/05/2025 04:38:25 PM ,0_a,heli
500891.1293,5533757.242,1968.845947,24.13,04/05/2025 04:38:25 PM ,0_a,heli
500890.2686,5533756.575,1968.902954,23.79,04/05/2025 04:38:26 PM ,0_a,heli
500885.1762,5533753.016,1968.72998,23.12,04/05/2025 04:38:26 PM ,0_a,heli
500881.6617,5533750.792,1968.505005,22.45,04/05/2025 04:38:26 PM ,0_a,heli
500877.2146,5533748.79,1967.484985,21.78,04/05/2025 04:38:26 PM ,0_a,heli
500873.9869,5533747.455,1967.092041,20.77,04/05/2025 04:38:27 PM ,0_a,heli
500869.0377,5533745.564,1965.776978,20.1,04/05/2025 04:38:27 PM ,0_a,heli
500868.4638,5533745.342,1965.776978,19.09,04/05/2025 04:38:27 PM ,0_a,heli
500862.7972,5533743.673,1964.350952,17.74,04/05/2025 04:38:28 PM ,0_a,heli
500856.8437,5533742.338,1962.667969,17.41,04/05/2025 04:38:28 PM ,0_a,heli
500854.3331,5533741.781,1962.115967,16.74,04/05/2025 04:38:28 PM ,0_a,heli
500848.6664,5533740.669,1960.594971,16.06,04/05/2025 04:38:29 PM ,0_a,heli
500847.3753,5533740.446,1959.718994,15.73,04/05/2025 04:38:29 PM ,0_a,heli
500841.2782,5533739.556,1957.887939,15.06,04/05/2025 04:38:29 PM ,0_a,heli
500834.9658,5533738.999,1956.141968,13.71,04/05/2025 04:38:29 PM ,0_a,heli
500832.5269,5533738.887,1955.547974,12.7,04/05/2025 04:38:30 PM ,0_a,heli
500828.6533,5533739.109,1954.081055,11.36,04/05/2025 04:38:30 PM ,0_a,heli
500822.9864,5533739.664,1951.688965,9,04/05/2025 04:38:30 PM ,0_a,heli
500817.6063,5533740.664,1950.102051,8.67,04/05/2025 04:38:31 PM ,0_a,heli
500815.8846,5533741.108,1949.488037,7.99,04/05/2025 04:38:31 PM ,0_a,heli
500809.4284,5533743.553,1947.355957,6.31,04/05/2025 04:38:31 PM ,0_a,heli
500807.9219,5533744.22,1946.735962,5.97,04/05/2025 04:38:31 PM ,0_a,heli
500804.048,5533746.11,1945.952026,5.63,04/05/2025 04:38:32 PM ,0_a,heli
500798.8112,5533748.777,1944.750977,4.96,04/05/2025 04:38:32 PM ,0_a,heli
500797.0177,5533749.667,1944.55896,4.62,04/05/2025 04:38:32 PM ,0_a,heli
500792.4982,5533752.223,1944.245972,5.63,04/05/2025 04:38:33 PM ,0_a,heli
500787.9786,5533755.336,1944.529053,6.31,04/05/2025 04:38:33 PM ,0_a,heli
500786.1852,5533756.558,1944.694946,6.98,04/05/2025 04:38:33 PM ,0_a,heli
500782.3111,5533759.782,1944.817993,7.99,04/05/2025 04:38:33 PM ,0_a,heli
500781.0915,5533760.894,1944.751953,8.67,04/05/2025 04:38:34 PM ,0_a,heli
500738.941,5534599.547,1819.349976,10.01,04/05/2025 04:36:43 PM ,1_a,heli
500740.0889,5534597.101,1819.702026,7.99,04/05/2025 04:36:44 PM ,1_a,heli
500741.8107,5534593.544,1820.238037,7.66,04/05/2025 04:36:44 PM ,1_a,heli
500743.389,5534590.32,1820.878052,7.66,04/05/2025 04:36:45 PM ,1_a,heli
500745.2543,5534586.317,1821.203979,7.66,04/05/2025 04:36:45 PM ,1_a,heli
500747.3348,5534582.093,1821.984985,7.32,04/05/2025 04:36:45 PM ,1_a,heli
500748.6262,5534579.202,1822.520996,7.32,04/05/2025 04:36:46 PM ,1_a,heli
500749.9176,5534576.423,1822.922974,7.66,04/05/2025 04:36:46 PM ,1_a,heli
500751.1372,5534573.754,1823.269043,7.66,04/05/2025 04:36:47 PM ,1_a,heli
500752.2851,5534570.975,1823.594971,7.99,04/05/2025 04:36:47 PM ,1_a,heli
500753.5048,5534568.084,1824.06604,8.67,04/05/2025 04:36:48 PM ,1_a,heli
500755.3702,5534563.193,1824.484009,9.34,04/05/2025 04:36:48 PM ,1_a,heli
500756.8769,5534559.412,1825.115967,9.68,04/05/2025 04:36:49 PM ,1_a,heli
500757.5944,5534557.522,1825.448975,10.01,04/05/2025 04:36:49 PM ,1_a,heli
500758.8141,5534554.409,1825.677002,10.01,04/05/2025 04:36:50 PM ,1_a,heli
500760.1056,5534550.852,1826.036011,10.35,04/05/2025 04:36:50 PM ,1_a,heli
500762.3299,5534544.626,1826.722046,10.35,04/05/2025 04:36:50 PM ,1_a,heli
500762.9756,5534542.736,1827.129028,10.01,04/05/2025 04:36:51 PM ,1_a,heli
500764.1954,5534539.4,1827.444946,10.01,04/05/2025 04:36:51 PM ,1_a,heli
500764.7694,5534537.51,1827.844971,9.68,04/05/2025 04:36:52 PM ,1_a,heli
500766.7785,5534531.507,1828.616943,9.68,04/05/2025 04:36:52 PM ,1_a,heli
500767.783,5534528.838,1829.016968,9.34,04/05/2025 04:36:52 PM ,1_a,heli
500769.0745,5534525.392,1829.354004,9,04/05/2025 04:36:53 PM ,1_a,heli
500770.5812,5534521.056,1830.052002,8.33,04/05/2025 04:36:53 PM ,1_a,heli
500772.1597,5534516.831,1830.421997,7.99,04/05/2025 04:36:54 PM ,1_a,heli
500773.5229,5534513.496,1830.969971,7.99,04/05/2025 04:36:54 PM ,1_a,heli
500774.8144,5534510.049,1831.458008,7.99,04/05/2025 04:36:54 PM ,1_a,heli
500776.1059,5534506.714,1831.76001,7.99,04/05/2025 04:36:55 PM ,1_a,heli
500777.3974,5534503.49,1832.31604,7.99,04/05/2025 04:36:55 PM ,1_a,heli
500778.6171,5534500.377,1832.703003,7.99,04/05/2025 04:36:56 PM ,1_a,heli
500779.8369,5534497.153,1832.980957,7.99,04/05/2025 04:36:56 PM ,1_a,heli
500781.1284,5534493.706,1833.390991,7.66,04/05/2025 04:36:56 PM ,1_a,heli
500782.6351,5534490.037,1834.031982,7.66,04/05/2025 04:36:57 PM ,1_a,heli
500784.1418,5534486.48,1834.381958,7.66,04/05/2025 04:36:57 PM ,1_a,heli
500785.4332,5534483.144,1835.090942,7.32,04/05/2025 04:36:58 PM ,1_a,heli
500786.7965,5534479.698,1835.553955,6.98,04/05/2025 04:36:58 PM ,1_a,heli
500788.088,5534476.363,1836.125,6.31,04/05/2025 04:36:58 PM ,1_a,heli
500789.3795,5534473.027,1836.779053,5.63,04/05/2025 04:36:59 PM ,1_a,heli
500790.671,5534469.581,1837.534058,5.3,04/05/2025 04:36:59 PM ,1_a,heli
500791.9625,5534466.023,1838.39502,4.96,04/05/2025 04:37:00 PM ,1_a,heli
500792.9671,5534463.244,1838.80896,4.62,04/05/2025 04:37:00 PM ,1_a,heli
500793.4693,5534461.798,1839.355957,4.28,04/05/2025 04:37:00 PM ,1_a,heli
500795.6937,5534455.572,1840.666016,3.61,04/05/2025 04:37:01 PM ,1_a,heli
500796.5547,5534452.904,1841.338013,3.27,04/05/2025 04:37:01 PM ,1_a,heli
500798.7791,5534446.567,1842.562988,2.93,04/05/2025 04:37:02 PM ,1_a,heli
500799.4966,5534444.566,1842.989014,2.93,04/05/2025 04:37:02 PM ,1_a,heli
500800.7881,5534441.119,1843.738037,3.27,04/05/2025 04:37:02 PM ,1_a,heli
500802.0079,5534437.784,1844.435059,3.27,04/05/2025 04:37:03 PM ,1_a,heli
500803.3712,5534434.226,1845.030029,4.28,04/05/2025 04:37:03 PM ,1_a,heli
500804.8062,5534430.669,1846.142944,4.96,04/05/2025 04:37:04 PM ,1_a,heli
500806.1694,5534427.333,1846.902954,5.3,04/05/2025 04:37:04 PM ,1_a,heli
500807.5327,5534424.109,1848.189941,5.63,04/05/2025 04:37:05 PM ,1_a,heli
500808.8242,5534420.996,1849.045044,5.63,04/05/2025 04:37:05 PM ,1_a,heli
500810.1156,5534418.106,1849.887939,5.97,04/05/2025 04:37:06 PM ,1_a,heli
500811.4071,5534415.104,1850.85498,5.97,04/05/2025 04:37:06 PM ,1_a,heli
500812.6985,5534412.213,1851.503052,5.97,04/05/2025 04:37:06 PM ,1_a,heli
500814.564,5534407.989,1852.920044,5.63,04/05/2025 04:37:07 PM ,1_a,heli
500815.2815,5534406.21,1853.098999,5.63,04/05/2025 04:37:07 PM ,1_a,heli
500816.1425,5534404.32,1853.787964,5.63,04/05/2025 04:37:07 PM ,1_a,heli
500818.5102,5534398.538,1855.479004,5.63,04/05/2025 04:37:08 PM ,1_a,heli
500819.156,5534396.982,1856,5.63,04/05/2025 04:37:08 PM ,1_a,heli
500821.6672,5534390.978,1857.810059,5.63,04/05/2025 04:37:08 PM ,1_a,heli
500823.0305,5534387.754,1858.660034,5.63,04/05/2025 04:37:09 PM ,1_a,heli
500824.2502,5534384.975,1859.541992,5.97,04/05/2025 04:37:09 PM ,1_a,heli
500825.757,5534381.306,1860.475952,5.97,04/05/2025 04:37:09 PM ,1_a,heli
500826.905,5534378.415,1861.397949,5.97,04/05/2025 04:37:09 PM ,1_a,heli
500827.3355,5534377.081,1861.93103,5.97,04/05/2025 04:37:10 PM ,1_a,heli
500827.8378,5534375.858,1862.290039,5.97,04/05/2025 04:37:10 PM ,1_a,heli
500829.6317,5534370.855,1863.61499,5.97,04/05/2025 04:37:10 PM ,1_a,heli
500829.6317,5534370.855,1863.61499,5.97,04/05/2025 04:37:11 PM ,1_a,heli
500829.6317,5534370.855,1863.61499,5.97,04/05/2025 04:37:11 PM ,1_a,heli
500830.5645,5534367.965,1864.485962,5.63,04/05/2025 04:37:12 PM ,1_a,heli
500831.8562,5534364.185,1865.098999,5.63,04/05/2025 04:37:12 PM ,1_a,heli
500832.3584,5534362.739,1865.561035,5.63,04/05/2025 04:37:13 PM ,1_a,heli
500833.7937,5534358.07,1866.796021,5.3,04/05/2025 04:37:13 PM ,1_a,heli
500834.8701,5534354.401,1867.456055,5.3,04/05/2025 04:37:13 PM ,1_a,heli
500835.7313,5534351.177,1868.10498,4.96,04/05/2025 04:37:14 PM ,1_a,heli
500836.5925,5534348.064,1868.91394,4.28,04/05/2025 04:37:14 PM ,1_a,heli
500837.3102,5534344.728,1869.394043,3.61,04/05/2025 04:37:15 PM ,1_a,heli
500838.028,5534341.393,1869.956055,3.61,04/05/2025 04:37:15 PM ,1_a,heli
500838.8176,5534337.391,1870.647949,3.27,04/05/2025 04:37:16 PM ,1_a,heli
500839.6073,5534332.387,1871.358032,3.27,04/05/2025 04:37:16 PM ,1_a,heli
500840.1099,5534328.941,1871.764038,2.93,04/05/2025 04:37:16 PM ,1_a,heli
500840.6126,5534325.494,1872.292969,2.93,04/05/2025 04:37:17 PM ,1_a,heli
500841.0434,5534322.047,1872.637939,2.93,04/05/2025 04:37:17 PM ,1_a,heli
500841.4026,5534318.712,1873.240967,2.93,04/05/2025 04:37:18 PM ,1_a,heli
500841.69,5534315.265,1873.291992,3.27,04/05/2025 04:37:18 PM ,1_a,heli
500841.9057,5534311.819,1873.651001,3.61,04/05/2025 04:37:19 PM ,1_a,heli
500842.1215,5534308.261,1873.76001,3.94,04/05/2025 04:37:19 PM ,1_a,heli
500842.2655,5534304.814,1873.990967,4.28,04/05/2025 04:37:20 PM ,1_a,heli
500842.266,5534301.367,1874.087036,4.28,04/05/2025 04:37:20 PM ,1_a,heli
500842.1948,5534297.921,1874.147949,4.28,04/05/2025 04:37:20 PM ,1_a,heli
500842.0519,5534294.363,1874.250977,4.28,04/05/2025 04:37:21 PM ,1_a,heli
500841.9812,5534287.914,1874.392944,3.94,04/05/2025 04:37:21 PM ,1_a,heli
500841.9099,5534285.579,1874.430054,4.28,04/05/2025 04:37:22 PM ,1_a,heli
500841.7668,5534282.911,1874.354004,4.28,04/05/2025 04:37:22 PM ,1_a,heli
500841.6239,5534279.464,1874.399048,4.28,04/05/2025 04:37:22 PM ,1_a,heli
500841.4812,5534274.794,1874.285034,4.28,04/05/2025 04:37:23 PM ,1_a,heli
500841.2669,5534269.124,1874.062988,4.28,04/05/2025 04:37:23 PM ,1_a,heli
500841.1239,5534266.567,1873.847046,3.61,04/05/2025 04:37:24 PM ,1_a,heli
500840.9811,5534262.231,1873.767944,3.61,04/05/2025 04:37:24 PM ,1_a,heli
500840.8386,5534256.115,1873.437012,3.27,04/05/2025 04:37:25 PM ,1_a,heli
500840.8397,5534248.777,1873.08606,2.93,04/05/2025 04:37:25 PM ,1_a,heli
500840.9119,5534245.887,1872.982056,2.93,04/05/2025 04:37:25 PM ,1_a,heli
500841.0561,5534241.217,1872.859985,2.58,04/05/2025 04:37:26 PM ,1_a,heli
500841.272,5534236.881,1872.564941,2.58,04/05/2025 04:37:26 PM ,1_a,heli
500841.4877,5534232.989,1872.470947,2.58,04/05/2025 04:37:26 PM ,1_a,heli
500841.7035,5534229.32,1872.347046,2.58,04/05/2025 04:37:27 PM ,1_a,heli
500841.9909,5534225.874,1872.281982,2.58,04/05/2025 04:37:27 PM ,1_a,heli
500842.2784,5534222.538,1872.072998,2.93,04/05/2025 04:37:27 PM ,1_a,heli
500842.7095,5534217.869,1872.194946,3.27,04/05/2025 04:37:28 PM ,1_a,heli
500843.0687,5534214.088,1872.282959,3.61,04/05/2025 04:37:28 PM ,1_a,heli
500843.3561,5534210.753,1872.355957,3.94,04/05/2025 04:37:28 PM ,1_a,heli
500843.787,5534207.417,1872.677002,4.28,04/05/2025 04:37:28 PM ,1_a,heli
500844.2179,5534203.748,1872.812988,4.96,04/05/2025 04:37:29 PM ,1_a,heli
500845.0078,5534198.301,1873.312012,5.3,04/05/2025 04:37:29 PM ,1_a,heli
500845.5104,5534194.965,1873.813965,5.97,04/05/2025 04:37:30 PM ,1_a,heli
500846.0129,5534191.963,1874.08606,6.98,04/05/2025 04:37:30 PM ,1_a,heli
500846.6591,5534187.961,1874.678955,7.99,04/05/2025 04:37:31 PM ,1_a,heli
500847.3052,5534184.625,1874.802002,8.67,04/05/2025 04:37:31 PM ,1_a,heli
500847.6641,5534182.958,1875.379028,9.34,04/05/2025 04:37:31 PM ,1_a,heli
500847.6641,5534182.958,1875.379028,10.35,04/05/2025 04:37:32 PM ,1_a,heli
500848.6691,5534177.732,1875.994019,11.36,04/05/2025 04:37:32 PM ,1_a,heli
500849.0279,5534176.176,1876.064941,11.69,04/05/2025 04:37:33 PM ,1_a,heli
500849.0279,5534176.176,1876.064941,11.69,04/05/2025 04:37:33 PM ,1_a,heli
500849.028,5534175.953,1876.046997,12.03,04/05/2025 04:37:33 PM ,1_a,heli
500850.1047,5534171.061,1876.729004,12.37,04/05/2025 04:37:34 PM ,1_a,heli
500850.7506,5534168.282,1877.302979,13.04,04/05/2025 04:37:34 PM ,1_a,heli
500851.3248,5534165.836,1877.555054,13.37,04/05/2025 04:37:35 PM ,1_a,heli
500852.9038,5534159.61,1878.650024,13.71,04/05/2025 04:37:35 PM ,1_a,heli
500853.5498,5534156.719,1879.136963,14.05,04/05/2025 04:37:35 PM ,1_a,heli
500853.9805,5534154.718,1879.442017,14.72,04/05/2025 04:37:36 PM ,1_a,heli
500854.6983,5534151.494,1879.991943,15.06,04/05/2025 04:37:36 PM ,1_a,heli
500855.4161,5534148.269,1880.680054,15.06,04/05/2025 04:37:37 PM ,1_a,heli
500856.2774,5534144.267,1881.142944,15.39,04/05/2025 04:37:37 PM ,1_a,heli
500857.3541,5534139.264,1881.93396,16.4,04/05/2025 04:37:38 PM ,1_a,heli
500857.9285,5534135.817,1882.618042,16.74,04/05/2025 04:37:38 PM ,1_a,heli
500858.5746,5534132.371,1883.302002,17.07,04/05/2025 04:37:38 PM ,1_a,heli
500859.149,5534128.924,1883.535034,17.41,04/05/2025 04:37:39 PM ,1_a,heli
500859.7951,5534125.366,1884.229004,16.74,04/05/2025 04:37:39 PM ,1_a,heli
500860.3695,5534121.809,1884.792969,16.06,04/05/2025 04:37:40 PM ,1_a,heli
500860.8721,5534118.362,1885.420044,15.39,04/05/2025 04:37:40 PM ,1_a,heli
500861.3748,5534114.804,1886.043945,15.06,04/05/2025 04:37:40 PM ,1_a,heli
500861.8057,5534111.357,1886.604004,15.06,04/05/2025 04:37:41 PM ,1_a,heli
500862.2366,5534107.8,1887.02002,14.72,04/05/2025 04:37:41 PM ,1_a,heli
500862.6676,5534104.131,1887.724976,14.38,04/05/2025 04:37:42 PM ,1_a,heli
500862.9549,5534101.907,1887.994995,14.05,04/05/2025 04:37:42 PM ,1_a,heli
500863.673,5534096.682,1888.993042,13.37,04/05/2025 04:37:42 PM ,1_a,heli
500864.4628,5534091.456,1890.093994,12.7,04/05/2025 04:37:43 PM ,1_a,heli
500864.8218,5534089.344,1890.375,12.03,04/05/2025 04:37:43 PM ,1_a,heli
500865.3245,5534085.786,1890.689941,11.69,04/05/2025 04:37:44 PM ,1_a,heli
500865.8989,5534082.228,1891.478027,11.69,04/05/2025 04:37:44 PM ,1_a,heli
500866.4015,5534078.781,1892.305054,11.69,04/05/2025 04:37:44 PM ,1_a,heli
500867.0476,5534075.335,1892.730957,11.69,04/05/2025 04:37:45 PM ,1_a,heli
500867.6937,5534071.999,1893.579956,11.69,04/05/2025 04:37:45 PM ,1_a,heli
500868.3398,5534068.664,1894.248047,11.69,04/05/2025 04:37:46 PM ,1_a,heli
500869.3447,5534064.55,1895.189941,11.69,04/05/2025 04:37:46 PM ,1_a,heli
500870.4213,5534060.103,1896.588013,11.69,04/05/2025 04:37:46 PM ,1_a,heli
500871.2826,5534056.768,1897.06897,12.03,04/05/2025 04:37:47 PM ,1_a,heli
500872.2156,5534053.432,1897.765991,12.03,04/05/2025 04:37:47 PM ,1_a,heli
500873.1486,5534049.986,1898.698975,12.03,04/05/2025 04:37:48 PM ,1_a,heli
500874.0816,5534046.762,1899.482056,12.03,04/05/2025 04:37:48 PM ,1_a,heli
500875.0146,5534043.426,1900.322021,12.37,04/05/2025 04:37:49 PM ,1_a,heli
500876.0911,5534039.98,1901.244019,12.37,04/05/2025 04:37:49 PM ,1_a,heli
500877.1676,5534036.533,1902.087036,12.7,04/05/2025 04:37:49 PM ,1_a,heli
500878.1724,5534032.753,1903.119019,14.05,04/05/2025 04:37:50 PM ,1_a,heli
500879.1772,5534029.084,1904.182007,14.72,04/05/2025 04:37:50 PM ,1_a,heli
500880.1103,5534025.638,1905.162964,15.39,04/05/2025 04:37:51 PM ,1_a,heli
500881.115,5534022.191,1906.178955,15.39,04/05/2025 04:37:51 PM ,1_a,heli
500882.1198,5534018.745,1907.222046,15.39,04/05/2025 04:37:52 PM ,1_a,heli
500883.1246,5534015.298,1908.097046,15.73,04/05/2025 04:37:52 PM ,1_a,heli
500884.2011,5534011.852,1909.251953,16.06,04/05/2025 04:37:52 PM ,1_a,heli
500885.3493,5534008.294,1910.178955,16.4,04/05/2025 04:37:53 PM ,1_a,heli
500886.7127,5534004.847,1911.535034,17.74,04/05/2025 04:37:53 PM ,1_a,heli
500888.2196,5534001.29,1912.488037,18.42,04/05/2025 04:37:54 PM ,1_a,heli
500889.8699,5533997.955,1914.224976,19.09,04/05/2025 04:37:54 PM ,1_a,heli
500891.592,5533994.731,1915.55603,19.43,04/05/2025 04:37:54 PM ,1_a,heli
500893.314,5533991.729,1916.69397,19.76,04/05/2025 04:37:55 PM ,1_a,heli
500895.1794,5533988.838,1917.989014,20.43,04/05/2025 04:37:55 PM ,1_a,heli
500897.26,5533986.059,1919.421021,20.77,04/05/2025 04:37:56 PM ,1_a,heli
500899.5558,5533983.502,1921.17395,21.11,04/05/2025 04:37:56 PM ,1_a,heli
500901.995,5533981.057,1922.655029,21.44,04/05/2025 04:37:56 PM ,1_a,heli
500905.6537,5533977.833,1925.043945,22.11,04/05/2025 04:37:57 PM ,1_a,heli
500908.7385,5533975.499,1926.412964,22.45,04/05/2025 04:37:57 PM ,1_a,heli
500911.4645,5533973.498,1928.21106,23.12,04/05/2025 04:37:58 PM ,1_a,heli
500913.258,5533972.275,1928.821045,23.79,04/05/2025 04:37:58 PM ,1_a,heli
500917.7774,5533969.496,1931.494995,24.47,04/05/2025 04:37:58 PM ,1_a,heli
500920.6469,5533967.718,1932.817017,25.14,04/05/2025 04:37:59 PM ,1_a,heli
500923.1577,5533966.05,1933.95105,25.81,04/05/2025 04:37:59 PM ,1_a,heli
500926.0989,5533964.05,1935.254028,26.48,04/05/2025 04:38:00 PM ,1_a,heli
500928.9684,5533962.16,1936.331055,26.82,04/05/2025 04:38:00 PM ,1_a,heli
500932.7705,5533959.715,1938.271973,27.16,04/05/2025 04:38:01 PM ,1_a,heli
500936.0704,5533957.714,1939.375977,27.49,04/05/2025 04:38:01 PM ,1_a,heli
500939.0117,5533955.824,1940.338013,28.84,04/05/2025 04:38:01 PM ,1_a,heli
500941.6661,5533953.601,1941.447021,28.84,04/05/2025 04:38:02 PM ,1_a,heli
500944.3922,5533951.267,1942.494019,28.84,04/05/2025 04:38:02 PM ,1_a,heli
500947.1901,5533948.932,1943.472046,26.82,04/05/2025 04:38:03 PM ,1_a,heli
500949.9879,5533946.598,1944.509033,25.81,04/05/2025 04:38:03 PM ,1_a,heli
500952.7141,5533944.152,1945.33606,25.14,04/05/2025 04:38:03 PM ,1_a,heli
500955.2968,5533941.707,1946.347046,24.13,04/05/2025 04:38:04 PM ,1_a,heli
500957.9512,5533939.372,1947.16394,23.46,04/05/2025 04:38:04 PM ,1_a,heli
500961.1078,5533936.593,1947.968018,22.79,04/05/2025 04:38:05 PM ,1_a,heli
500963.2601,5533934.259,1948.619995,22.79,04/05/2025 04:38:05 PM ,1_a,heli
500965.4843,5533931.48,1949.395996,22.45,04/05/2025 04:38:06 PM ,1_a,heli
500967.2063,5533928.478,1950.019043,22.45,04/05/2025 04:38:06 PM ,1_a,heli
500968.9285,5533925.032,1950.807007,22.11,04/05/2025 04:38:06 PM ,1_a,heli
500970.7941,5533921.141,1951.500977,22.11,04/05/2025 04:38:07 PM ,1_a,heli
500971.8707,5533917.916,1952.114014,22.45,04/05/2025 04:38:07 PM ,1_a,heli
500972.5169,5533914.136,1952.819946,22.45,04/05/2025 04:38:08 PM ,1_a,heli
500972.661,5533910.912,1953.333984,22.79,04/05/2025 04:38:08 PM ,1_a,heli
500972.0879,5533906.798,1954.008057,23.12,04/05/2025 04:38:08 PM ,1_a,heli
500971.2277,5533903.574,1954.38501,23.46,04/05/2025 04:38:09 PM ,1_a,heli
500970.0807,5533899.682,1955.032959,24.13,04/05/2025 04:38:09 PM ,1_a,heli
500968.0731,5533895.346,1955.547974,24.8,04/05/2025 04:38:10 PM ,1_a,heli
500966.4238,5533892.454,1955.892944,25.14,04/05/2025 04:38:10 PM ,1_a,heli
500964.4158,5533889.674,1956.125977,26.15,04/05/2025 04:38:10 PM ,1_a,heli
500962.3362,5533886.783,1956.526001,27.16,04/05/2025 04:38:11 PM ,1_a,heli
500960.2565,5533884.003,1956.640015,28.16,04/05/2025 04:38:11 PM ,1_a,heli
500958.0333,5533881.112,1956.900024,28.84,04/05/2025 04:38:12 PM ,1_a,heli
500955.7385,5533878.11,1957.349976,29.51,04/05/2025 04:38:12 PM ,1_a,heli
